id,Gender,Age,City,Profession,CGPA,Sleep Duration,Dietary Habits,Degree,Work/Study Hours
1618,Male,29,Ludhiana,Student,7.38,'More than 8 hours',Unhealthy,BSc,10
1623,Female,18,Bangalore,Student,5.85,'7-8 hours',Healthy,'Class 12',12
1629,Female,21,Thane,Student,8.04,'Less than 5 hours',Healthy,B.Ed,3
1632,Female,31,Hyderabad,Student,8.39,'Less than 5 hours',Unhealthy,MCA,10
1643,Female,33,Kalyan,Student,6.02,'5-6 hours',Moderate,M.Tech,10
1647,Male,33,Bangalore,Student,6.74,'7-8 hours',Moderate,M.Tech,7
1655,Male,21,Bangalore,Student,5.26,'More than 8 hours',Moderate,B.Tech,8
1657,Female,21,Kalyan,Student,6.16,'5-6 hours',Moderate,BBA,8
1659,Male,23,Ghaziabad,Student,5.75,'More than 8 hours',Healthy,MSc,4
1662,Male,20,Mumbai,Student,9.11,'5-6 hours',Unhealthy,'Class 12',9
1669,Female,20,Mumbai,Student,8.9,'7-8 hours',Unhealthy,'Class 12',7
1675,Female,20,Lucknow,Student,7.04,'7-8 hours',Moderate,'Class 12',12
1677,Male,20,Thane,Student,5.74,'More than 8 hours',Unhealthy,'Class 12',4
1682,Female,33,Indore,Student,7.72,'7-8 hours',Moderate,MHM,4
1683,Male,29,Visakhapatnam,Student,5.64,'Less than 5 hours',Healthy,MSc,6
1686,Female,21,Bhopal,Student,5.66,'5-6 hours',Unhealthy,BCA,6
1701,Male,28,Ludhiana,Student,7.09,'5-6 hours',Moderate,BHM,10
1705,Female,25,Lucknow,Student,7.52,'More than 8 hours',Moderate,MD,11
1709,Female,22,Bhopal,Student,8.96,'5-6 hours',Healthy,MSc,4
1746,Female,24,Rajkot,Student,7.39,'5-6 hours',Moderate,B.Arch,3
1747,Male,19,Kolkata,Student,5.6,'Less than 5 hours',Moderate,'Class 12',3
1750,Male,32,Vasai-Virar,Student,5.64,'7-8 hours',Unhealthy,ME,7
1756,Female,25,Vadodara,Student,9.04,'5-6 hours',Healthy,B.Com,10
1760,Female,25,Bhopal,Student,8.04,'Less than 5 hours',Unhealthy,B.Com,6
1762,Male,21,Jaipur,Student,8.43,'7-8 hours',Unhealthy,BSc,4
1769,Female,28,Mumbai,Student,9.34,'Less than 5 hours',Moderate,BBA,9
1770,Male,20,Faridabad,Student,8.78,'Less than 5 hours',Moderate,'Class 12',10
1782,Male,26,Rajkot,Student,5.88,'More than 8 hours',Unhealthy,BA,3
1795,Female,19,Lucknow,Student,6.27,'5-6 hours',Unhealthy,'Class 12',10
1801,Male,25,Kanpur,Student,7.88,'5-6 hours',Healthy,M.Ed,9
1802,Female,33,Indore,Student,5.44,'7-8 hours',Unhealthy,MHM,11
1803,Female,20,Ludhiana,Student,8.52,'Less than 5 hours',Moderate,'Class 12',10
1809,Male,22,Thane,Student,6.03,'5-6 hours',Unhealthy,BA,7
1812,Male,26,Hyderabad,Student,9.6,'5-6 hours',Unhealthy,B.Pharm,5
1813,Female,20,Chennai,Student,8.9,'5-6 hours',Healthy,'Class 12',11
1822,Male,23,Jaipur,Student,7.48,'Less than 5 hours',Unhealthy,M.Tech,2
1835,Male,33,Jaipur,Student,9.39,'5-6 hours',Healthy,BSc,0
1843,Female,20,Indore,Student,7.1,'5-6 hours',Moderate,'Class 12',9
1848,Female,29,Vasai-Virar,Student,5.44,'7-8 hours',Unhealthy,LLM,11
1850,Male,33,Mumbai,Student,6.37,'More than 8 hours',Moderate,MCA,8
1856,Male,26,Agra,Student,9.5,'More than 8 hours',Healthy,MBBS,7
1857,Female,27,Surat,Student,5.82,'5-6 hours',Healthy,B.Pharm,0
1864,Female,34,Varanasi,Student,5.72,'7-8 hours',Healthy,M.Com,9
1871,Male,34,Kanpur,Student,5.64,'More than 8 hours',Moderate,M.Com,10
1876,Female,20,Indore,Student,9.04,'Less than 5 hours',Moderate,'Class 12',9
1877,Male,28,Ahmedabad,Student,8.19,'More than 8 hours',Unhealthy,B.Arch,11
1881,Male,28,Bhopal,Student,8.44,'7-8 hours',Unhealthy,MBA,11
1891,Female,23,Kalyan,Student,5.67,'7-8 hours',Unhealthy,MSc,11
1895,Female,34,Agra,Student,8.98,'Less than 5 hours',Moderate,B.Tech,4
1897,Female,20,Rajkot,Student,9.44,'7-8 hours',Healthy,'Class 12',2
1908,Female,25,Hyderabad,Student,5.82,'5-6 hours',Moderate,B.Arch,11
1911,Male,26,Bhopal,Student,8.04,'5-6 hours',Moderate,LLM,6
1922,Male,18,Lucknow,Student,9.37,'Less than 5 hours',Unhealthy,'Class 12',11
1925,Female,24,Thane,Student,5.59,'7-8 hours',Healthy,BCA,9
1928,Male,28,Lucknow,Student,8.44,'More than 8 hours',Unhealthy,B.Arch,11
1930,Male,34,Jaipur,Student,6.99,'7-8 hours',Unhealthy,BCA,8
1932,Male,23,Nashik,Student,8.44,'Less than 5 hours',Moderate,B.Ed,6
1944,Male,27,Bhopal,Student,6.86,'5-6 hours',Unhealthy,BSc,11
1952,Female,19,Agra,Student,5.8,'More than 8 hours',Unhealthy,'Class 12',3
1960,Male,32,Meerut,Student,5.75,'Less than 5 hours',Unhealthy,B.Tech,8
1961,Female,20,Vadodara,Student,7.92,'More than 8 hours',Moderate,'Class 12',11
1965,Male,25,Lucknow,Student,6.78,'More than 8 hours',Healthy,M.Pharm,9
1969,Female,24,Kolkata,Student,7.28,'Less than 5 hours',Unhealthy,B.Com,2
1970,Female,22,Patna,Student,7.6,'Less than 5 hours',Unhealthy,B.Ed,5
1985,Male,27,Ludhiana,Student,7.91,'More than 8 hours',Healthy,B.Arch,6
1988,Female,18,Patna,Student,9.17,'Less than 5 hours',Moderate,'Class 12',6
1995,Male,23,Rajkot,Student,7.46,'More than 8 hours',Healthy,M.Ed,9
2002,Female,29,Kolkata,Student,8.9,'7-8 hours',Moderate,BSc,8
2006,Female,18,Bhopal,Student,9.79,'7-8 hours',Unhealthy,'Class 12',8
2007,Female,31,Indore,Student,7.53,'Less than 5 hours',Moderate,MBBS,3
2011,Female,33,Meerut,Student,9.39,'More than 8 hours',Unhealthy,B.Com,9
2012,Male,33,Faridabad,Student,5.37,'5-6 hours',Moderate,B.Ed,5
2018,Female,34,Meerut,Student,9.43,'Less than 5 hours',Unhealthy,M.Com,9
2024,Male,28,Srinagar,Student,9.49,'7-8 hours',Healthy,B.Pharm,0
2030,Male,20,Srinagar,Student,9.91,'5-6 hours',Moderate,'Class 12',11
2035,Male,25,Mumbai,Student,7.88,'7-8 hours',Unhealthy,BSc,11
2039,Female,21,Kolkata,Student,7.1,'5-6 hours',Unhealthy,BSc,1
2040,Female,29,Srinagar,Student,9.36,'Less than 5 hours',Healthy,PhD,11
2042,Female,33,Faridabad,Student,5.12,'Less than 5 hours',Healthy,LLM,10
2045,Female,33,Ludhiana,Student,5.88,'7-8 hours',Healthy,B.Ed,2
2046,Female,21,Vasai-Virar,Student,9.96,'5-6 hours',Moderate,B.Arch,0
2051,Female,29,Chennai,Student,5.16,'7-8 hours',Unhealthy,BHM,11
2060,Male,31,Delhi,Student,7.08,'More than 8 hours',Healthy,B.Com,12
2063,Male,24,Bhopal,Student,9.26,'7-8 hours',Moderate,MA,6
2068,Female,19,Varanasi,Student,8.83,'5-6 hours',Healthy,'Class 12',6
2078,Male,25,Patna,Student,10,'More than 8 hours',Unhealthy,BBA,10
2086,Male,27,Meerut,Student,9.39,'7-8 hours',Unhealthy,MSc,6
2088,Female,31,Srinagar,Student,9.87,'7-8 hours',Healthy,B.Ed,12
2097,Female,28,Visakhapatnam,Student,7.09,'7-8 hours',Healthy,BE,1
2104,Male,34,Vasai-Virar,Student,8.04,'5-6 hours',Healthy,MD,7
2105,Female,31,Vadodara,Architect,6.95,'Less than 5 hours',Moderate,BSc,8
2108,Male,20,Indore,Student,8.58,'7-8 hours',Healthy,'Class 12',9
2120,Female,18,Mumbai,Student,7.28,'Less than 5 hours',Moderate,'Class 12',8
2127,Female,20,Lucknow,Student,6.21,'7-8 hours',Moderate,'Class 12',10
2140,Male,24,Ahmedabad,Student,9.24,'Less than 5 hours',Healthy,B.Ed,6
2143,Female,28,Lucknow,Student,8.59,'Less than 5 hours',Healthy,MBA,1
2146,Female,19,Delhi,Student,5.37,'Less than 5 hours',Healthy,'Class 12',3
2147,Male,28,Nagpur,Student,5.74,'5-6 hours',Moderate,B.Tech,8
2150,Male,28,Kalyan,Student,9.86,'7-8 hours',Unhealthy,MBA,12
2161,Female,28,Srinagar,Student,9.21,'Less than 5 hours',Healthy,B.Arch,8
2171,Female,19,Chennai,Student,7.8,'Less than 5 hours',Unhealthy,'Class 12',11
2182,Male,28,Srinagar,Student,8.35,'Less than 5 hours',Unhealthy,MBBS,6
2183,Female,21,Varanasi,Student,9.46,'Less than 5 hours',Unhealthy,M.Com,5
2198,Female,19,Srinagar,Student,5.82,'5-6 hours',Healthy,'Class 12',10
2203,Male,29,Kolkata,Student,9.24,'Less than 5 hours',Unhealthy,BCA,8
2204,Male,32,Kanpur,Student,7.47,'7-8 hours',Healthy,M.Tech,5
2207,Male,26,Kanpur,Student,6.25,'Less than 5 hours',Unhealthy,'Class 12',12
2211,Male,22,Srinagar,Student,6.63,'More than 8 hours',Moderate,BHM,7
2226,Female,24,Chennai,Student,5.16,'5-6 hours',Moderate,M.Tech,2
2233,Male,28,Srinagar,Student,7.24,'7-8 hours',Healthy,M.Tech,5
2238,Male,34,Hyderabad,Student,7.88,'More than 8 hours',Healthy,M.Ed,5
2250,Male,20,Srinagar,Student,7.04,'7-8 hours',Unhealthy,'Class 12',11
2255,Female,32,Lucknow,Student,6.47,'7-8 hours',Moderate,LLB,11
2256,Female,20,Srinagar,Student,9.74,'7-8 hours',Moderate,'Class 12',2
2260,Male,18,Jaipur,Student,6.63,'5-6 hours',Moderate,'Class 12',11
2267,Female,25,Ghaziabad,Student,8.95,'More than 8 hours',Unhealthy,MSc,7
2270,Male,29,Visakhapatnam,Student,9.26,'Less than 5 hours',Moderate,MSc,2
2288,Male,27,Nagpur,Student,8.35,'Less than 5 hours',Healthy,BBA,6
2290,Female,34,Kalyan,Student,8.17,'7-8 hours',Healthy,M.Com,2
2293,Male,32,Rajkot,Student,9.87,'Less than 5 hours',Healthy,B.Arch,2
2294,Male,29,Faridabad,Student,7.25,'5-6 hours',Unhealthy,MSc,9
2295,Female,23,Lucknow,Student,7.77,'5-6 hours',Healthy,B.Com,6
2305,Female,27,Kolkata,Student,5.06,'7-8 hours',Unhealthy,B.Com,0
2310,Female,29,Pune,Student,6.04,'More than 8 hours',Unhealthy,BCA,2
2312,Female,30,Mumbai,Student,7.21,'More than 8 hours',Unhealthy,'Class 12',11
2314,Female,21,Nagpur,Student,6.83,'More than 8 hours',Unhealthy,M.Ed,8
2322,Female,32,Faridabad,Student,7.17,'5-6 hours',Unhealthy,M.Ed,2
2325,Male,20,Bangalore,Student,8.24,'Less than 5 hours',Moderate,'Class 12',3
2330,Female,25,Ghaziabad,Student,8.97,'Less than 5 hours',Moderate,PhD,1
2343,Male,31,Kalyan,Student,5.74,'More than 8 hours',Healthy,BA,10
2348,Male,20,Bhopal,Student,6.88,'Less than 5 hours',Unhealthy,'Class 12',12
2351,Female,23,Delhi,Student,7.77,'7-8 hours',Unhealthy,B.Tech,5
2358,Male,31,Ghaziabad,Student,9.54,'More than 8 hours',Moderate,M.Pharm,2
2364,Female,34,Surat,Student,9.03,'7-8 hours',Moderate,B.Ed,1
2372,Male,24,Faridabad,Student,9.96,'7-8 hours',Unhealthy,'Class 12',10
2376,Male,32,Thane,Student,9.72,'7-8 hours',Moderate,LLM,9
2385,Male,30,Mumbai,Student,6.51,'More than 8 hours',Healthy,M.Com,0
2399,Female,18,Thane,Student,7.52,'Less than 5 hours',Unhealthy,'Class 12',7
2405,Male,33,Meerut,Student,7.25,'7-8 hours',Healthy,M.Tech,12
2406,Male,34,Kolkata,Student,7.51,'7-8 hours',Unhealthy,MSc,11
2407,Female,20,Hyderabad,Student,6.04,'5-6 hours',Healthy,'Class 12',4
2408,Female,22,Bangalore,Student,7.51,'5-6 hours',Moderate,BE,9
2418,Male,34,Surat,Student,7.6,'7-8 hours',Moderate,MSc,11
2423,Female,30,Chennai,Student,6.78,'5-6 hours',Unhealthy,B.Com,10
2425,Male,19,Vadodara,Student,5.08,'More than 8 hours',Moderate,'Class 12',10
2431,Female,19,Ludhiana,Student,5.56,'More than 8 hours',Healthy,'Class 12',0
2432,Male,20,Mumbai,Student,5.45,'More than 8 hours',Unhealthy,'Class 12',5
2439,Male,25,Hyderabad,Student,9.96,'Less than 5 hours',Healthy,MD,2
2444,Female,30,Agra,Student,9.39,'Less than 5 hours',Moderate,PhD,12
2460,Male,26,Jaipur,Student,7.88,'Less than 5 hours',Moderate,B.Com,0
2461,Female,21,Vadodara,Student,5.74,'More than 8 hours',Unhealthy,B.Arch,10
2471,Female,28,Srinagar,Student,9.72,'Less than 5 hours',Unhealthy,B.Tech,12
2474,Male,18,Ludhiana,Student,8.08,'7-8 hours',Unhealthy,'Class 12',5
2482,Male,24,Ghaziabad,Student,5.64,'Less than 5 hours',Unhealthy,B.Com,10
2486,Male,29,Surat,Student,8.04,'More than 8 hours',Unhealthy,ME,1
2490,Male,28,Bhopal,Student,8.95,'7-8 hours',Unhealthy,MBBS,8
2494,Male,31,Varanasi,Student,8.46,'Less than 5 hours',Moderate,M.Ed,12
2496,Male,25,Kalyan,Student,6.83,'Less than 5 hours',Unhealthy,B.Ed,7
2500,Male,28,Visakhapatnam,Student,8.91,'7-8 hours',Moderate,MD,0
2548,Male,33,Meerut,Student,9.71,'5-6 hours',Moderate,M.Tech,3
2564,Male,30,Bangalore,Student,6.99,'More than 8 hours',Moderate,BBA,6
2568,Female,28,Vasai-Virar,Student,6,'More than 8 hours',Unhealthy,M.Ed,12
2569,Male,20,Ahmedabad,Student,6.99,'Less than 5 hours',Unhealthy,'Class 12',8
2574,Female,18,Kanpur,Student,9.37,'7-8 hours',Healthy,'Class 12',11
2576,Female,29,Kolkata,Student,9.44,'7-8 hours',Moderate,BCA,4
2581,Male,28,Hyderabad,Student,7.53,'Less than 5 hours',Moderate,MBBS,8
2585,Female,24,Surat,Student,9.19,'7-8 hours',Moderate,B.Arch,10
2589,Male,25,Mumbai,Student,6.51,'Less than 5 hours',Unhealthy,MSc,10
2591,Male,21,Mumbai,Student,7.09,'More than 8 hours',Healthy,MCA,4
2592,Male,21,Visakhapatnam,Student,6.51,'5-6 hours',Moderate,BCA,12
2605,Female,28,Lucknow,Student,7.72,'5-6 hours',Unhealthy,BE,8
2608,Female,34,Lucknow,Student,6.36,'Less than 5 hours',Unhealthy,BHM,11
2622,Female,29,Kalyan,Student,5.32,'Less than 5 hours',Unhealthy,B.Ed,11
2629,Female,19,Bangalore,Student,8.35,'5-6 hours',Healthy,'Class 12',9
2633,Female,19,Thane,Student,8.13,'More than 8 hours',Unhealthy,'Class 12',0
2652,Male,21,Indore,Student,8.73,'7-8 hours',Unhealthy,BA,4
2654,Male,23,Kalyan,Student,6.16,'Less than 5 hours',Moderate,MSc,9
2660,Female,25,Thane,Student,8.9,'5-6 hours',Moderate,PhD,4
2663,Female,29,Visakhapatnam,Student,8.92,'5-6 hours',Unhealthy,BCA,9
2672,Male,27,Patna,Student,7.51,'More than 8 hours',Moderate,B.Com,6
2674,Female,19,Chennai,Student,7.48,'Less than 5 hours',Moderate,'Class 12',11
2681,Male,26,Rajkot,Student,7.11,'Less than 5 hours',Moderate,BBA,4
2685,Female,19,Vasai-Virar,Student,9.12,'More than 8 hours',Healthy,'Class 12',2
2687,Female,22,Ghaziabad,Student,9.4,'Less than 5 hours',Moderate,B.Tech,0
2689,Female,23,Jaipur,Student,9.91,'More than 8 hours',Unhealthy,B.Com,7
2695,Male,29,Jaipur,Student,9.24,'Less than 5 hours',Unhealthy,B.Tech,2
2696,Male,21,Thane,Student,7.77,'5-6 hours',Healthy,B.Com,8
2704,Male,24,Agra,Student,7.1,'5-6 hours',Moderate,BSc,8
2710,Male,24,Lucknow,Student,8.38,'5-6 hours',Healthy,M.Tech,10
2712,Male,32,Jaipur,Student,5.37,'More than 8 hours',Moderate,M.Tech,12
2721,Female,22,Vasai-Virar,Student,8.11,'Less than 5 hours',Unhealthy,BA,6
2724,Male,23,Vasai-Virar,Student,6.16,'7-8 hours',Unhealthy,M.Tech,1
2726,Female,33,Kanpur,Student,5.16,'Less than 5 hours',Moderate,BHM,11
2743,Female,27,Ghaziabad,Student,6.25,'5-6 hours',Healthy,LLB,4
2749,Female,26,Ludhiana,Student,9.44,'7-8 hours',Moderate,MA,7
2754,Male,24,Hyderabad,Student,5.32,'Less than 5 hours',Unhealthy,B.Ed,10
2755,Male,33,Kolkata,Student,9.98,'7-8 hours',Moderate,BBA,4
2759,Male,33,Visakhapatnam,Student,8.17,'Less than 5 hours',Moderate,BA,10
2766,Female,25,Faridabad,Student,9.6,'7-8 hours',Unhealthy,B.Ed,0
2770,Female,27,Hyderabad,Student,5.58,'More than 8 hours',Unhealthy,B.Pharm,12
2772,Female,25,Chennai,Student,8.92,'7-8 hours',Unhealthy,BHM,5
2774,Male,28,Jaipur,Student,8.04,'7-8 hours',Moderate,B.Com,11
2777,Female,21,Vasai-Virar,Student,7.77,'5-6 hours',Moderate,M.Tech,10
2779,Male,29,Ghaziabad,Student,7.88,'5-6 hours',Unhealthy,B.Com,3
2780,Female,32,Nashik,Student,5.55,'5-6 hours',Moderate,MBBS,11
2781,Male,34,Varanasi,Student,8.74,'More than 8 hours',Moderate,M.Ed,12
2789,Male,25,Mumbai,Student,8.61,'7-8 hours',Healthy,B.Com,11
2793,Female,21,Bhopal,Student,8.04,'More than 8 hours',Moderate,B.Com,8
2797,Male,19,Rajkot,Student,5.12,'More than 8 hours',Unhealthy,'Class 12',10
2798,Male,22,Ahmedabad,Student,8.14,'5-6 hours',Moderate,BBA,7
2799,Male,33,Ludhiana,Student,7.09,'7-8 hours',Moderate,B.Ed,12
2804,Female,19,Ghaziabad,Student,5.41,'Less than 5 hours',Unhealthy,'Class 12',11
2805,Male,21,Vasai-Virar,Student,5.26,'Less than 5 hours',Healthy,B.Arch,6
2811,Male,20,Indore,Student,8.14,'Less than 5 hours',Healthy,'Class 12',9
2814,Female,20,Visakhapatnam,Student,7.92,'7-8 hours',Healthy,'Class 12',1
2815,Male,18,Surat,Student,6.84,'7-8 hours',Moderate,'Class 12',12
2816,Female,21,Thane,Student,6.89,'5-6 hours',Moderate,BCA,9
2819,Male,21,Chennai,Student,9.84,'Less than 5 hours',Healthy,MSc,8
2841,Female,21,Hyderabad,Student,8.9,'More than 8 hours',Unhealthy,MCA,2
2850,Male,29,Ghaziabad,Student,9.89,'7-8 hours',Moderate,BCA,12
2854,Female,28,Ghaziabad,Student,9.6,'5-6 hours',Unhealthy,B.Arch,0
2858,Male,33,Kanpur,Student,7.04,'More than 8 hours',Moderate,MBBS,4
2864,Male,24,Vasai-Virar,Student,5.42,'5-6 hours',Unhealthy,B.Pharm,6
2867,Male,29,Bangalore,Student,8.28,'Less than 5 hours',Moderate,M.Ed,4
2869,Male,32,Bhopal,Student,5.76,'More than 8 hours',Moderate,ME,5
2871,Male,32,Mumbai,Student,8.54,'7-8 hours',Moderate,B.Pharm,11
2875,Male,26,Kalyan,Student,9.04,'5-6 hours',Unhealthy,BA,10
2881,Female,23,Ludhiana,Student,6.63,'7-8 hours',Healthy,B.Tech,0
2886,Female,29,Delhi,Student,7.51,'More than 8 hours',Moderate,LLM,8
2903,Male,27,Nashik,Student,9.71,'5-6 hours',Unhealthy,PhD,11
2907,Male,31,Rajkot,Student,5.48,'Less than 5 hours',Unhealthy,'Class 12',12
2908,Female,32,Meerut,Student,8.52,'More than 8 hours',Unhealthy,B.Tech,8
2916,Female,31,Kalyan,Student,8.04,'7-8 hours',Healthy,LLM,8
2918,Male,27,Faridabad,Student,7.52,'More than 8 hours',Moderate,B.Arch,11
2941,Female,21,Agra,Student,8.21,'Less than 5 hours',Unhealthy,BCA,10
2945,Female,20,Kalyan,Student,5.82,'7-8 hours',Healthy,'Class 12',7
2951,Female,25,Kalyan,Student,5.64,'Less than 5 hours',Unhealthy,BCA,11
2962,Female,31,Delhi,Student,7.82,'5-6 hours',Moderate,LLB,5
2968,Female,24,Vadodara,Student,8.39,'Less than 5 hours',Moderate,MBBS,0
2970,Female,18,Kalyan,Student,5.72,'More than 8 hours',Moderate,'Class 12',8
2974,Male,33,Agra,Student,6.83,'7-8 hours',Unhealthy,MSc,6
2977,Male,25,Ludhiana,Student,6.75,'More than 8 hours',Healthy,B.Com,2
2978,Male,26,Kalyan,Student,9.96,'Less than 5 hours',Unhealthy,BBA,12
2980,Female,29,Bhopal,Student,6.78,'Less than 5 hours',Unhealthy,M.Ed,11
2981,Female,21,Thane,Student,5.81,'Less than 5 hours',Moderate,BA,11
2982,Female,18,Lucknow,Student,5.59,'More than 8 hours',Unhealthy,'Class 12',3
2999,Male,18,Ludhiana,Student,5.56,'5-6 hours',Moderate,'Class 12',10
3016,Male,18,Meerut,Student,8.11,'5-6 hours',Healthy,'Class 12',6
3024,Male,31,Visakhapatnam,Student,9.67,'7-8 hours',Unhealthy,M.Tech,2
3033,Male,31,Vasai-Virar,Student,5.12,'More than 8 hours',Moderate,LLB,12
3034,Female,21,Srinagar,Student,8.61,'Less than 5 hours',Unhealthy,BA,12
3037,Male,24,Lucknow,Student,5.27,'Less than 5 hours',Healthy,MCA,7
3038,Male,31,Bhopal,Student,8.04,'Less than 5 hours',Healthy,'Class 12',6
3042,Male,24,Kanpur,Student,9.86,'Less than 5 hours',Unhealthy,BA,9
3044,Male,18,Kalyan,Student,8.04,'Less than 5 hours',Moderate,'Class 12',7
3054,Male,20,Kolkata,Student,8.7,'Less than 5 hours',Unhealthy,'Class 12',6
3067,Female,30,Lucknow,Student,8.55,'5-6 hours',Moderate,PhD,10
3078,Female,20,Hyderabad,Student,6.1,'Less than 5 hours',Unhealthy,'Class 12',8
3081,Male,20,Nagpur,Student,5.66,'5-6 hours',Unhealthy,'Class 12',7
3086,Male,19,Pune,Student,5.79,'Less than 5 hours',Moderate,'Class 12',2
3091,Male,23,Jaipur,Student,9.71,'More than 8 hours',Moderate,B.Com,10
3101,Male,29,Ghaziabad,Student,8.83,'7-8 hours',Moderate,MSc,9
3110,Female,19,Kalyan,Student,8.04,'More than 8 hours',Healthy,'Class 12',8
3114,Male,28,Kanpur,Student,5.26,'Less than 5 hours',Moderate,MBA,12
3115,Female,32,Bangalore,Student,8.52,'Less than 5 hours',Unhealthy,BA,12
3121,Female,25,Lucknow,Student,8.91,'More than 8 hours',Moderate,B.Ed,9
3124,Female,29,Srinagar,Student,9.96,'Less than 5 hours',Healthy,M.Com,12
3128,Female,23,Pune,Student,5.42,'Less than 5 hours',Unhealthy,MD,11
3135,Female,24,Jaipur,Student,7.09,'7-8 hours',Healthy,B.Ed,1
3136,Female,18,Thane,Student,8.77,'7-8 hours',Healthy,'Class 12',9
3139,Male,31,Lucknow,Student,8.28,'5-6 hours',Unhealthy,B.Pharm,6
3140,Female,26,Hyderabad,Student,8.29,'5-6 hours',Moderate,BCA,9
3154,Male,32,Nashik,Student,9.72,'Less than 5 hours',Moderate,LLB,4
3157,Female,20,Thane,Student,8.28,'Less than 5 hours',Unhealthy,'Class 12',9
3159,Female,31,Bhopal,Student,9.05,'More than 8 hours',Unhealthy,B.Ed,11
3161,Female,30,Vasai-Virar,Student,5.08,'Less than 5 hours',Moderate,'Class 12',8
3162,Female,20,Thane,Student,6.92,'Less than 5 hours',Moderate,'Class 12',5
3166,Male,33,Varanasi,Student,7.53,'Less than 5 hours',Unhealthy,M.Tech,12
3170,Male,26,Visakhapatnam,Student,5.86,'7-8 hours',Unhealthy,B.Ed,3
3175,Male,33,Kalyan,Student,6.78,'7-8 hours',Unhealthy,MSc,8
3177,Male,27,Lucknow,Student,9.71,'Less than 5 hours',Healthy,BSc,9
3184,Female,24,Chennai,Student,5.86,'5-6 hours',Healthy,BE,10
3185,Female,20,Ahmedabad,Student,6.16,'Less than 5 hours',Healthy,'Class 12',9
3186,Female,31,Nashik,Student,7.37,'7-8 hours',Unhealthy,'Class 12',11
3193,Male,22,Surat,Student,7.85,'Less than 5 hours',Moderate,MSc,11
3194,Male,29,Vasai-Virar,Student,5.16,'More than 8 hours',Moderate,M.Ed,11
3195,Female,32,Vasai-Virar,Student,8.95,'More than 8 hours',Moderate,BCA,4
3196,Female,28,Thane,Student,8.91,'More than 8 hours',Healthy,MSc,8
3198,Male,32,Surat,Student,9.5,'Less than 5 hours',Healthy,LLB,11
3209,Female,34,Jaipur,Student,5.58,'More than 8 hours',Moderate,MCA,1
3222,Male,32,Delhi,Student,9.7,'More than 8 hours',Moderate,BA,12
3226,Male,23,Pune,Student,6.26,'5-6 hours',Moderate,BSc,9
3227,Male,28,Varanasi,Student,5.66,'More than 8 hours',Unhealthy,Others,10
3228,Female,33,Delhi,Student,8.55,'7-8 hours',Healthy,PhD,12
3234,Male,27,Bhopal,Student,7.26,'5-6 hours',Healthy,B.Com,8
3235,Female,25,Visakhapatnam,Student,7.47,'More than 8 hours',Unhealthy,BSc,8
3245,Female,28,Surat,Student,9.13,'More than 8 hours',Healthy,LLB,2
3253,Male,21,Meerut,Student,9.21,'Less than 5 hours',Moderate,MA,1
3258,Male,23,Mumbai,Student,9.89,'More than 8 hours',Unhealthy,B.Tech,2
3260,Male,25,Ludhiana,Student,9.66,'Less than 5 hours',Unhealthy,MHM,6
3261,Male,29,Surat,Student,7.21,'7-8 hours',Unhealthy,B.Tech,6
3266,Female,33,Lucknow,Student,6.37,'7-8 hours',Moderate,B.Ed,7
3268,Female,30,Kolkata,Student,8.04,'5-6 hours',Moderate,MBBS,11
3271,Male,24,Kalyan,Student,5.46,'More than 8 hours',Moderate,'Class 12',6
3273,Male,19,Vadodara,Student,7.27,'More than 8 hours',Unhealthy,'Class 12',5
3281,Female,20,Bangalore,Student,7.5,'5-6 hours',Moderate,'Class 12',10
3282,Female,19,Vadodara,Student,8.21,'7-8 hours',Unhealthy,'Class 12',4
3289,Male,24,Nashik,Student,6.82,'Less than 5 hours',Healthy,B.Arch,10
3301,Female,31,Lucknow,Student,9.17,'7-8 hours',Moderate,B.Ed,8
3304,Female,24,Agra,Student,6.27,'5-6 hours',Unhealthy,B.Com,12
3305,Female,29,Kanpur,Student,9.96,'Less than 5 hours',Moderate,LLB,11
3312,Male,33,Delhi,Student,7.15,'Less than 5 hours',Unhealthy,MCA,7
3319,Female,33,Delhi,Student,9.39,'7-8 hours',Healthy,M.Tech,12
3331,Female,23,Srinagar,Student,8.61,'More than 8 hours',Moderate,MCA,2
